molecule,period,biosimilar_rx,reference_rx,total_rx,biosimilar_share,molecule_class,therapeutic_area
etanercept,2021-06-01,16296,348,16644,0.9790915645277577,anti-TNF,rheumatology
etanercept,2021-07-01,17418,410,17828,0.9770024680278214,anti-TNF,rheumatology
etanercept,2021-08-01,16926,387,17313,0.9776468549644776,anti-TNF,rheumatology
etanercept,2021-09-01,16691,354,17045,0.979231446171898,anti-TNF,rheumatology
etanercept,2021-10-01,16825,323,17148,0.9811639841380919,anti-TNF,rheumatology
etanercept,2021-11-01,16810,332,17142,0.9806323649515809,anti-TNF,rheumatology
etanercept,2021-12-01,18639,409,19048,0.9785279294414112,anti-TNF,rheumatology
etanercept,2022-01-01,16630,289,16919,0.9829186122111236,anti-TNF,rheumatology
etanercept,2022-02-01,15306,269,15575,0.9827287319422151,anti-TNF,rheumatology
etanercept,2022-03-01,18012,340,18352,0.9814734088927637,anti-TNF,rheumatology
etanercept,2022-04-01,17681,280,17961,0.9844106675574856,anti-TNF,rheumatology
etanercept,2022-05-01,17274,326,17600,0.9814772727272727,anti-TNF,rheumatology
etanercept,2022-06-01,17552,318,17870,0.9822048125349748,anti-TNF,rheumatology
etanercept,2022-07-01,8515,134,8649,0.9845068794080241,anti-TNF,rheumatology
etanercept,2022-08-01,8996,156,9152,0.9829545454545454,anti-TNF,rheumatology
etanercept,2022-09-01,8491,143,8634,0.9834375723882326,anti-TNF,rheumatology
etanercept,2022-10-01,8763,148,8911,0.9833913141061609,anti-TNF,rheumatology
etanercept,2022-11-01,8738,146,8884,0.9835659612787033,anti-TNF,rheumatology
etanercept,2022-12-01,9299,143,9442,0.9848549036221139,anti-TNF,rheumatology
etanercept,2023-01-01,8175,139,8314,0.9832812124127976,anti-TNF,rheumatology
etanercept,2023-02-01,8020,123,8143,0.9848950018420729,anti-TNF,rheumatology
etanercept,2023-03-01,10013,156,10169,0.984659258530829,anti-TNF,rheumatology
etanercept,2023-04-01,7835,115,7950,0.9855345911949686,anti-TNF,rheumatology
etanercept,2023-05-01,8837,145,8982,0.983856602093075,anti-TNF,rheumatology
etanercept,2023-06-01,8540,143,8683,0.983531037659795,anti-TNF,rheumatology
etanercept,2023-07-01,8600,145,8745,0.9834190966266438,anti-TNF,rheumatology
etanercept,2023-08-01,9122,141,9263,0.9847781496275505,anti-TNF,rheumatology
etanercept,2023-09-01,8576,125,8701,0.9856338351913573,anti-TNF,rheumatology
etanercept,2023-10-01,8988,139,9127,0.984770461268763,anti-TNF,rheumatology
etanercept,2023-11-01,9087,143,9230,0.9845070422535211,anti-TNF,rheumatology
etanercept,2023-12-01,9362,134,9496,0.9858887952822241,anti-TNF,rheumatology
etanercept,2024-01-01,8539,122,8661,0.9859138667590348,anti-TNF,rheumatology
etanercept,2024-02-01,8562,134,8696,0.984590616375345,anti-TNF,rheumatology
etanercept,2024-03-01,8855,130,8985,0.9855314412910406,anti-TNF,rheumatology
etanercept,2024-04-01,9090,132,9222,0.9856864020819779,anti-TNF,rheumatology
etanercept,2024-05-01,9424,132,9556,0.9861866889912098,anti-TNF,rheumatology
etanercept,2024-06-01,8628,117,8745,0.9866209262435678,anti-TNF,rheumatology
etanercept,2024-07-01,9525,134,9659,0.9861269282534424,anti-TNF,rheumatology
etanercept,2024-08-01,9243,133,9376,0.9858148464163823,anti-TNF,rheumatology
etanercept,2024-09-01,8838,114,8952,0.9872654155495979,anti-TNF,rheumatology
etanercept,2024-10-01,9402,124,9526,0.9869829939114004,anti-TNF,rheumatology
etanercept,2024-11-01,8923,109,9032,0.9879317980513729,anti-TNF,rheumatology
etanercept,2024-12-01,9787,115,9902,0.9883861846091698,anti-TNF,rheumatology
etanercept,2025-01-01,8489,114,8603,0.9867488085551552,anti-TNF,rheumatology
etanercept,2025-02-01,8279,107,8386,0.9872406391605056,anti-TNF,rheumatology
etanercept,2025-03-01,9066,102,9168,0.9888743455497382,anti-TNF,rheumatology
etanercept,2025-04-01,8979,96,9075,0.9894214876033058,anti-TNF,rheumatology
etanercept,2025-05-01,9187,110,9297,0.9881682263095622,anti-TNF,rheumatology
etanercept,2025-06-01,8589,95,8684,0.989060340856748,anti-TNF,rheumatology
etanercept,2025-07-01,9104,105,9209,0.988598110544033,anti-TNF,rheumatology
etanercept,2025-08-01,8811,93,8904,0.9895552560646901,anti-TNF,rheumatology
etanercept,2025-09-01,8880,102,8982,0.9886439545758183,anti-TNF,rheumatology
etanercept,2025-10-01,9142,98,9240,0.9893939393939394,anti-TNF,rheumatology
etanercept,2025-11-01,8662,97,8759,0.988925676447083,anti-TNF,rheumatology
filgrastim,2021-07-01,1541,28,1569,0.9821542383683876,G-CSF,oncology supportive
filgrastim,2021-08-01,1553,27,1580,0.9829113924050633,G-CSF,oncology supportive
filgrastim,2021-09-01,1516,28,1544,0.9818652849740933,G-CSF,oncology supportive
filgrastim,2021-10-01,1566,30,1596,0.981203007518797,G-CSF,oncology supportive
filgrastim,2021-11-01,1606,29,1635,0.982262996941896,G-CSF,oncology supportive
filgrastim,2021-12-01,1571,25,1596,0.9843358395989975,G-CSF,oncology supportive
filgrastim,2022-01-01,1473,17,1490,0.9885906040268456,G-CSF,oncology supportive
filgrastim,2022-02-01,1465,17,1482,0.9885290148448043,G-CSF,oncology supportive
filgrastim,2022-03-01,1650,26,1676,0.9844868735083532,G-CSF,oncology supportive
filgrastim,2022-04-01,1493,25,1518,0.9835309617918313,G-CSF,oncology supportive
filgrastim,2022-05-01,1608,22,1630,0.9865030674846625,G-CSF,oncology supportive
filgrastim,2022-06-01,1570,35,1605,0.9781931464174455,G-CSF,oncology supportive
filgrastim,2022-07-01,1598,30,1628,0.9815724815724816,G-CSF,oncology supportive
filgrastim,2022-08-01,1677,32,1709,0.981275599765945,G-CSF,oncology supportive
filgrastim,2022-09-01,1639,27,1666,0.9837935174069627,G-CSF,oncology supportive
filgrastim,2022-10-01,1657,24,1681,0.9857227840571089,G-CSF,oncology supportive
filgrastim,2022-11-01,1790,32,1822,0.9824368825466521,G-CSF,oncology supportive
filgrastim,2022-12-01,1782,44,1826,0.9759036144578314,G-CSF,oncology supportive
filgrastim,2023-01-01,1671,24,1695,0.9858407079646018,G-CSF,oncology supportive
filgrastim,2023-02-01,1621,20,1641,0.987812309567337,G-CSF,oncology supportive
filgrastim,2023-03-01,1964,31,1995,0.9844611528822055,G-CSF,oncology supportive
filgrastim,2023-04-01,1641,33,1674,0.9802867383512545,G-CSF,oncology supportive
filgrastim,2023-05-01,1803,42,1845,0.9772357723577236,G-CSF,oncology supportive
filgrastim,2023-06-01,1835,35,1870,0.9812834224598931,G-CSF,oncology supportive
filgrastim,2023-07-01,1753,40,1793,0.9776910206358059,G-CSF,oncology supportive
filgrastim,2023-08-01,1912,31,1943,0.9840452907874421,G-CSF,oncology supportive
filgrastim,2023-09-01,1813,19,1832,0.9896288209606987,G-CSF,oncology supportive
filgrastim,2023-10-01,1899,47,1946,0.9758478931140802,G-CSF,oncology supportive
filgrastim,2023-11-01,1976,38,2014,0.9811320754716981,G-CSF,oncology supportive
filgrastim,2023-12-01,1848,50,1898,0.9736564805057956,G-CSF,oncology supportive
filgrastim,2024-01-01,1768,30,1798,0.9833147942157954,G-CSF,oncology supportive
filgrastim,2024-02-01,1803,28,1831,0.9847078099399236,G-CSF,oncology supportive
filgrastim,2024-03-01,1845,0,1845,1,G-CSF,oncology supportive
filgrastim,2024-04-01,1919,0,1919,1,G-CSF,oncology supportive
filgrastim,2024-05-01,2036,0,2036,1,G-CSF,oncology supportive
filgrastim,2024-06-01,1722,0,1722,1,G-CSF,oncology supportive
filgrastim,2024-07-01,1995,0,1995,1,G-CSF,oncology supportive
filgrastim,2024-08-01,1909,0,1909,1,G-CSF,oncology supportive
filgrastim,2024-09-01,1995,0,1995,1,G-CSF,oncology supportive
filgrastim,2024-10-01,2192,0,2192,1,G-CSF,oncology supportive
filgrastim,2024-11-01,2030,0,2030,1,G-CSF,oncology supportive
filgrastim,2024-12-01,2102,0,2102,1,G-CSF,oncology supportive
filgrastim,2025-01-01,1999,0,1999,1,G-CSF,oncology supportive
filgrastim,2025-02-01,1870,0,1870,1,G-CSF,oncology supportive
filgrastim,2025-03-01,1944,0,1944,1,G-CSF,oncology supportive
filgrastim,2025-04-01,2000,0,2000,1,G-CSF,oncology supportive
filgrastim,2025-05-01,2051,0,2051,1,G-CSF,oncology supportive
filgrastim,2025-06-01,1951,0,1951,1,G-CSF,oncology supportive
filgrastim,2025-07-01,2113,0,2113,1,G-CSF,oncology supportive
filgrastim,2025-08-01,2148,0,2148,1,G-CSF,oncology supportive
filgrastim,2025-09-01,2129,0,2129,1,G-CSF,oncology supportive
filgrastim,2025-10-01,2167,0,2167,1,G-CSF,oncology supportive
filgrastim,2025-11-01,2009,0,2009,1,G-CSF,oncology supportive
infliximab,2009-01-01,0,2068,2068,0,anti-TNF,rheumatology/gastro
infliximab,2009-02-01,0,2374,2374,0,anti-TNF,rheumatology/gastro
infliximab,2009-03-01,0,2102,2102,0,anti-TNF,rheumatology/gastro
infliximab,2009-04-01,0,2422,2422,0,anti-TNF,rheumatology/gastro
infliximab,2009-05-01,0,2430,2430,0,anti-TNF,rheumatology/gastro
infliximab,2009-06-01,0,2268,2268,0,anti-TNF,rheumatology/gastro
infliximab,2009-07-01,0,2048,2048,0,anti-TNF,rheumatology/gastro
infliximab,2009-08-01,0,2134,2134,0,anti-TNF,rheumatology/gastro
infliximab,2009-09-01,0,2306,2306,0,anti-TNF,rheumatology/gastro
infliximab,2009-10-01,0,2316,2316,0,anti-TNF,rheumatology/gastro
infliximab,2009-11-01,0,1902,1902,0,anti-TNF,rheumatology/gastro
infliximab,2009-12-01,0,2182,2182,0,anti-TNF,rheumatology/gastro
infliximab,2010-01-01,0,2538,2538,0,anti-TNF,rheumatology/gastro
infliximab,2010-02-01,0,2652,2652,0,anti-TNF,rheumatology/gastro
infliximab,2010-03-01,0,2206,2206,0,anti-TNF,rheumatology/gastro
infliximab,2010-04-01,0,2162,2162,0,anti-TNF,rheumatology/gastro
infliximab,2010-05-01,0,2240,2240,0,anti-TNF,rheumatology/gastro
infliximab,2010-06-01,0,2154,2154,0,anti-TNF,rheumatology/gastro
infliximab,2010-07-01,0,2702,2702,0,anti-TNF,rheumatology/gastro
infliximab,2010-08-01,0,2076,2076,0,anti-TNF,rheumatology/gastro
infliximab,2010-09-01,0,2196,2196,0,anti-TNF,rheumatology/gastro
infliximab,2010-10-01,0,2174,2174,0,anti-TNF,rheumatology/gastro
infliximab,2010-11-01,0,2246,2246,0,anti-TNF,rheumatology/gastro
infliximab,2010-12-01,0,1894,1894,0,anti-TNF,rheumatology/gastro
infliximab,2011-01-01,0,2594,2594,0,anti-TNF,rheumatology/gastro
infliximab,2011-02-01,0,2676,2676,0,anti-TNF,rheumatology/gastro
infliximab,2011-03-01,0,2692,2692,0,anti-TNF,rheumatology/gastro
infliximab,2011-04-01,0,2588,2588,0,anti-TNF,rheumatology/gastro
infliximab,2011-05-01,0,2566,2566,0,anti-TNF,rheumatology/gastro
infliximab,2011-06-01,0,2554,2554,0,anti-TNF,rheumatology/gastro
infliximab,2011-07-01,0,2852,2852,0,anti-TNF,rheumatology/gastro
infliximab,2011-08-01,0,3068,3068,0,anti-TNF,rheumatology/gastro
infliximab,2011-09-01,0,2640,2640,0,anti-TNF,rheumatology/gastro
infliximab,2011-10-01,0,2628,2628,0,anti-TNF,rheumatology/gastro
infliximab,2011-11-01,0,2674,2674,0,anti-TNF,rheumatology/gastro
infliximab,2011-12-01,0,2128,2128,0,anti-TNF,rheumatology/gastro
infliximab,2012-01-01,0,2776,2776,0,anti-TNF,rheumatology/gastro
infliximab,2012-02-01,0,2208,2208,0,anti-TNF,rheumatology/gastro
infliximab,2012-03-01,0,3198,3198,0,anti-TNF,rheumatology/gastro
infliximab,2012-04-01,0,2470,2470,0,anti-TNF,rheumatology/gastro
infliximab,2012-05-01,0,3852,3852,0,anti-TNF,rheumatology/gastro
infliximab,2012-06-01,0,3816,3816,0,anti-TNF,rheumatology/gastro
infliximab,2012-07-01,0,2892,2892,0,anti-TNF,rheumatology/gastro
infliximab,2012-08-01,0,3104,3104,0,anti-TNF,rheumatology/gastro
infliximab,2012-09-01,0,3700,3700,0,anti-TNF,rheumatology/gastro
infliximab,2012-10-01,0,3354,3354,0,anti-TNF,rheumatology/gastro
infliximab,2012-11-01,0,3528,3528,0,anti-TNF,rheumatology/gastro
infliximab,2012-12-01,0,2188,2188,0,anti-TNF,rheumatology/gastro
infliximab,2013-01-01,0,4222,4222,0,anti-TNF,rheumatology/gastro
infliximab,2013-02-01,0,3328,3328,0,anti-TNF,rheumatology/gastro
infliximab,2013-03-01,0,3202,3202,0,anti-TNF,rheumatology/gastro
infliximab,2013-04-01,0,3248,3248,0,anti-TNF,rheumatology/gastro
infliximab,2013-05-01,0,4552,4552,0,anti-TNF,rheumatology/gastro
infliximab,2013-06-01,0,3660,3660,0,anti-TNF,rheumatology/gastro
infliximab,2013-07-01,0,4308,4308,0,anti-TNF,rheumatology/gastro
infliximab,2013-08-01,0,4108,4108,0,anti-TNF,rheumatology/gastro
infliximab,2013-09-01,0,4184,4184,0,anti-TNF,rheumatology/gastro
infliximab,2013-10-01,0,4102,4102,0,anti-TNF,rheumatology/gastro
infliximab,2013-11-01,0,4094,4094,0,anti-TNF,rheumatology/gastro
infliximab,2013-12-01,0,3988,3988,0,anti-TNF,rheumatology/gastro
infliximab,2014-01-01,0,4466,4466,0,anti-TNF,rheumatology/gastro
infliximab,2014-02-01,0,3976,3976,0,anti-TNF,rheumatology/gastro
infliximab,2014-03-01,0,5112,5112,0,anti-TNF,rheumatology/gastro
infliximab,2014-04-01,0,4932,4932,0,anti-TNF,rheumatology/gastro
infliximab,2014-05-01,0,6688,6688,0,anti-TNF,rheumatology/gastro
infliximab,2014-06-01,0,5334,5334,0,anti-TNF,rheumatology/gastro
infliximab,2014-07-01,0,4086,4086,0,anti-TNF,rheumatology/gastro
infliximab,2014-08-01,0,5370,5370,0,anti-TNF,rheumatology/gastro
infliximab,2014-09-01,0,4258,4258,0,anti-TNF,rheumatology/gastro
infliximab,2014-10-01,0,4910,4910,0,anti-TNF,rheumatology/gastro
infliximab,2014-11-01,0,4524,4524,0,anti-TNF,rheumatology/gastro
infliximab,2014-12-01,0,4544,4544,0,anti-TNF,rheumatology/gastro
infliximab,2015-01-01,0,5044,5044,0,anti-TNF,rheumatology/gastro
infliximab,2015-02-01,0,7366,7366,0,anti-TNF,rheumatology/gastro
infliximab,2015-03-01,0,6000,6000,0,anti-TNF,rheumatology/gastro
infliximab,2015-04-01,0,4538,4538,0,anti-TNF,rheumatology/gastro
infliximab,2015-05-01,0,9818,9818,0,anti-TNF,rheumatology/gastro
infliximab,2015-06-01,0,6914,6914,0,anti-TNF,rheumatology/gastro
infliximab,2015-07-01,0,7852,7852,0,anti-TNF,rheumatology/gastro
infliximab,2015-08-01,0,6270,6270,0,anti-TNF,rheumatology/gastro
infliximab,2015-09-01,0,6466,6466,0,anti-TNF,rheumatology/gastro
infliximab,2015-10-01,0,6240,6240,0,anti-TNF,rheumatology/gastro
infliximab,2015-11-01,0,5606,5606,0,anti-TNF,rheumatology/gastro
infliximab,2015-12-01,7146,0,7146,1,anti-TNF,rheumatology/gastro
infliximab,2016-01-01,6484,2,6486,0.9996916435399321,anti-TNF,rheumatology/gastro
infliximab,2016-02-01,7786,2,7788,0.9997431946584489,anti-TNF,rheumatology/gastro
infliximab,2016-03-01,8578,6,8584,0.9993010251630942,anti-TNF,rheumatology/gastro
infliximab,2016-04-01,6478,0,6478,1,anti-TNF,rheumatology/gastro
infliximab,2016-05-01,7226,4,7230,0.9994467496542185,anti-TNF,rheumatology/gastro
infliximab,2016-06-01,7540,2,7542,0.9997348183505701,anti-TNF,rheumatology/gastro
infliximab,2016-07-01,7628,4,7632,0.999475890985325,anti-TNF,rheumatology/gastro
infliximab,2016-08-01,7646,4,7650,0.9994771241830065,anti-TNF,rheumatology/gastro
infliximab,2016-09-01,7466,6,7472,0.9991970021413277,anti-TNF,rheumatology/gastro
infliximab,2016-10-01,7160,8,7168,0.9988839285714286,anti-TNF,rheumatology/gastro
infliximab,2016-11-01,7428,2,7430,0.9997308209959623,anti-TNF,rheumatology/gastro
infliximab,2016-12-01,7752,6,7758,0.9992266047950503,anti-TNF,rheumatology/gastro
infliximab,2017-01-01,7012,4,7016,0.999429874572406,anti-TNF,rheumatology/gastro
infliximab,2017-02-01,8628,4,8632,0.9995366079703429,anti-TNF,rheumatology/gastro
infliximab,2017-03-01,9656,2,9658,0.999792917788362,anti-TNF,rheumatology/gastro
infliximab,2017-04-01,7290,8,7298,0.9989038092628117,anti-TNF,rheumatology/gastro
infliximab,2017-05-01,7638,0,7638,1,anti-TNF,rheumatology/gastro
infliximab,2017-06-01,9640,6,9646,0.999377980510056,anti-TNF,rheumatology/gastro
infliximab,2017-07-01,7704,0,7704,1,anti-TNF,rheumatology/gastro
infliximab,2017-08-01,8604,2,8606,0.9997676039972112,anti-TNF,rheumatology/gastro
infliximab,2017-09-01,8012,2,8014,0.9997504367357125,anti-TNF,rheumatology/gastro
infliximab,2017-10-01,8242,4,8246,0.9995149163230658,anti-TNF,rheumatology/gastro
infliximab,2017-11-01,8650,2,8652,0.9997688395746648,anti-TNF,rheumatology/gastro
infliximab,2017-12-01,8604,4,8608,0.9995353159851301,anti-TNF,rheumatology/gastro
infliximab,2018-01-01,7966,0,7966,1,anti-TNF,rheumatology/gastro
infliximab,2018-02-01,8290,0,8290,1,anti-TNF,rheumatology/gastro
infliximab,2018-03-01,8106,0,8106,1,anti-TNF,rheumatology/gastro
infliximab,2018-04-01,9370,8,9378,0.99914693964598,anti-TNF,rheumatology/gastro
infliximab,2018-05-01,10280,0,10280,1,anti-TNF,rheumatology/gastro
infliximab,2018-06-01,9154,2,9156,0.9997815640017474,anti-TNF,rheumatology/gastro
infliximab,2018-07-01,8836,4,8840,0.9995475113122172,anti-TNF,rheumatology/gastro
infliximab,2018-08-01,9164,2,9166,0.9997818023128955,anti-TNF,rheumatology/gastro
infliximab,2018-09-01,8958,2,8960,0.9997767857142857,anti-TNF,rheumatology/gastro
infliximab,2018-10-01,9204,4,9208,0.9995655951346655,anti-TNF,rheumatology/gastro
infliximab,2018-11-01,8972,4,8976,0.999554367201426,anti-TNF,rheumatology/gastro
infliximab,2018-12-01,9400,4,9404,0.9995746490854955,anti-TNF,rheumatology/gastro
infliximab,2019-01-01,8536,6,8542,0.9992975883867946,anti-TNF,rheumatology/gastro
infliximab,2019-02-01,8534,0,8534,1,anti-TNF,rheumatology/gastro
infliximab,2019-03-01,9012,4,9016,0.9995563442768411,anti-TNF,rheumatology/gastro
infliximab,2019-04-01,8858,4,8862,0.9995486346197247,anti-TNF,rheumatology/gastro
infliximab,2019-05-01,12244,4,12248,0.9996734160679295,anti-TNF,rheumatology/gastro
infliximab,2019-06-01,9824,6,9830,0.9993896236012207,anti-TNF,rheumatology/gastro
infliximab,2019-07-01,10782,8,10790,0.9992585727525487,anti-TNF,rheumatology/gastro
infliximab,2019-08-01,10838,4,10842,0.9996310643792659,anti-TNF,rheumatology/gastro
infliximab,2019-09-01,9628,6,9634,0.9993772057297073,anti-TNF,rheumatology/gastro
infliximab,2019-10-01,9598,4,9602,0.9995834201208081,anti-TNF,rheumatology/gastro
infliximab,2019-11-01,9562,6,9568,0.9993729096989966,anti-TNF,rheumatology/gastro
infliximab,2019-12-01,11108,2,11110,0.9998199819981998,anti-TNF,rheumatology/gastro
infliximab,2020-01-01,10130,4,10134,0.9996052891257154,anti-TNF,rheumatology/gastro
infliximab,2020-02-01,10118,0,10118,1,anti-TNF,rheumatology/gastro
infliximab,2020-03-01,9896,2,9898,0.9997979389775712,anti-TNF,rheumatology/gastro
infliximab,2020-04-01,10888,8,10896,0.9992657856093979,anti-TNF,rheumatology/gastro
infliximab,2020-05-01,10078,4,10082,0.9996032533227535,anti-TNF,rheumatology/gastro
infliximab,2020-06-01,11032,4,11036,0.9996375498368975,anti-TNF,rheumatology/gastro
infliximab,2020-07-01,10542,4,10546,0.9996207092736583,anti-TNF,rheumatology/gastro
infliximab,2020-08-01,10226,6,10232,0.9994136043784206,anti-TNF,rheumatology/gastro
infliximab,2020-09-01,10120,6,10126,0.999407465929291,anti-TNF,rheumatology/gastro
infliximab,2020-10-01,11450,0,11450,1,anti-TNF,rheumatology/gastro
infliximab,2020-11-01,9668,6,9674,0.9993797808559024,anti-TNF,rheumatology/gastro
infliximab,2020-12-01,12668,2,12670,0.9998421468034727,anti-TNF,rheumatology/gastro
infliximab,2021-01-01,11330,8,11338,0.999294408184865,anti-TNF,rheumatology/gastro
infliximab,2021-02-01,9946,4,9950,0.9995979899497487,anti-TNF,rheumatology/gastro
infliximab,2021-03-01,10628,0,10628,1,anti-TNF,rheumatology/gastro
infliximab,2021-04-01,11966,0,11966,1,anti-TNF,rheumatology/gastro
infliximab,2021-05-01,11632,2,11634,0.9998280900807976,anti-TNF,rheumatology/gastro
infliximab,2021-06-01,11378,2,11380,0.9998242530755712,anti-TNF,rheumatology/gastro
infliximab,2021-07-01,12215,4,12219,0.9996726409689828,anti-TNF,rheumatology/gastro
infliximab,2021-08-01,11722,6,11728,0.9994884038199181,anti-TNF,rheumatology/gastro
infliximab,2021-09-01,12239,5,12244,0.9995916367200262,anti-TNF,rheumatology/gastro
infliximab,2021-10-01,12038,7,12045,0.9994188459941885,anti-TNF,rheumatology/gastro
infliximab,2021-11-01,11775,14,11789,0.9988124522860293,anti-TNF,rheumatology/gastro
infliximab,2021-12-01,13670,6,13676,0.9995612752266745,anti-TNF,rheumatology/gastro
infliximab,2022-01-01,12371,5,12376,0.9995959922430511,anti-TNF,rheumatology/gastro
infliximab,2022-02-01,11396,4,11400,0.9996491228070176,anti-TNF,rheumatology/gastro
infliximab,2022-03-01,14036,5,14041,0.999643900007122,anti-TNF,rheumatology/gastro
infliximab,2022-04-01,12646,4,12650,0.9996837944664032,anti-TNF,rheumatology/gastro
infliximab,2022-05-01,13571,3,13574,0.9997789892441432,anti-TNF,rheumatology/gastro
infliximab,2022-06-01,14143,8,14151,0.9994346689279909,anti-TNF,rheumatology/gastro
infliximab,2022-07-01,6599,2,6601,0.9996970156036964,anti-TNF,rheumatology/gastro
infliximab,2022-08-01,7168,2,7170,0.999721059972106,anti-TNF,rheumatology/gastro
infliximab,2022-09-01,6951,2,6953,0.9997123543794045,anti-TNF,rheumatology/gastro
infliximab,2022-10-01,6999,2,7001,0.9997143265247822,anti-TNF,rheumatology/gastro
infliximab,2022-11-01,7138,1,7139,0.9998599243591539,anti-TNF,rheumatology/gastro
infliximab,2022-12-01,7355,3,7358,0.9995922805110085,anti-TNF,rheumatology/gastro
infliximab,2023-01-01,7348,1,7349,0.9998639270649068,anti-TNF,rheumatology/gastro
infliximab,2023-02-01,7034,5,7039,0.9992896718283847,anti-TNF,rheumatology/gastro
infliximab,2023-03-01,8321,1,8322,0.9998798365777457,anti-TNF,rheumatology/gastro
infliximab,2023-04-01,7008,2,7010,0.9997146932952924,anti-TNF,rheumatology/gastro
infliximab,2023-05-01,8292,0,8292,1,anti-TNF,rheumatology/gastro
infliximab,2023-06-01,7934,1,7935,0.9998739760554506,anti-TNF,rheumatology/gastro
infliximab,2023-07-01,7746,1,7747,0.9998709177746224,anti-TNF,rheumatology/gastro
infliximab,2023-08-01,8508,1,8509,0.9998824773768951,anti-TNF,rheumatology/gastro
infliximab,2023-09-01,7979,2,7981,0.9997494048364867,anti-TNF,rheumatology/gastro
infliximab,2023-10-01,8073,0,8073,1,anti-TNF,rheumatology/gastro
infliximab,2023-11-01,8236,2,8238,0.9997572226268512,anti-TNF,rheumatology/gastro
